# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound
0.000000000000000000000000000000e+00;2.679368903471947787166621002264e-06;5.565386550667130078923899860754e-05;1.717391743970967870085550092631e-21;2.000000000000000000000000000000e+00;1.547735373777116674176568267285e+00;2.506675422786486251425230875611e-16;6.740088089743269195583417125364e-18;1.997680914594476057042932853891e-06;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.558933247304255664145644630006e-11
1.000000000000000000000000000000e+00;2.679508440122262054880822312874e-06;5.565618727269382290303439964063e-05;1.717485089151722005410518932322e-21;2.000000000000000000000000000000e+00;1.555833617939638369165322728804e+00;2.506675422786486251425230875611e-16;6.740166229811602362626032345832e-18;1.987365723677598072224393180307e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.530459944816654420068909149800e-11
2.000000000000000000000000000000e+00;2.679645954016401288206878500420e-06;5.565849712380774397821672772046e-05;1.717577956555054950486693476400e-21;1.999998012634276456367388163926e+00;1.578854817294968349017381115118e+00;2.506675422786486251425230875611e-16;6.740243966641427207782382861126e-18;1.958471271605878900206633430603e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.450278381886794807111326124792e-11
3.000000000000000000000000000000e+00;2.679785818983457940101189365123e-06;5.566077346374755053723393238840e-05;1.717669477867804734596464427228e-21;1.999999020764364310309701977530e+00;1.552445220771185185881790857820e+00;2.506675422786486251425230875611e-16;6.740320573487513477632976692400e-18;1.991868482755994859201894436884e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.543447019412998213648688481440e-11
4.000000000000000000000000000000e+00;2.679926373899313741546411582473e-06;5.566308869471514543438711575263e-05;1.717762564058706420481595903714e-21;1.999999200932378817796575276589e+00;1.544956767548120168953573738690e+00;2.506675422786486251425230875611e-16;6.740398486931022205796257217630e-18;2.001606204681791730622033437248e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.570779185154737453918171380088e-11
5.000000000000000000000000000000e+00;2.680067065962367743169481731913e-06;5.566541531867454204070277956617e-05;1.717856109582302675038129075568e-21;1.999997678413388602081113276654e+00;1.543584548624360230917318403954e+00;2.506675422786486251425230875611e-16;6.740476781520146818187702983069e-18;2.003470859953864367585885455925e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.576201874909695182777151680637e-11
6.000000000000000000000000000000e+00;2.680208010527371842365027335142e-06;5.566774418478305909516873350995e-05;1.717949746525890748412018197462e-21;1.999992700600889072859445150243e+00;1.540955616037807951457239141746e+00;2.506675422786486251425230875611e-16;6.740555149294808843636349682270e-18;2.006977819358408987072961426890e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.586196391628883519871719262689e-11
7.000000000000000000000000000000e+00;2.680346950569901386021275796478e-06;5.567007720238490711336942773357e-05;1.718043551663859852695176271075e-21;1.999996010336644092220126367465e+00;1.563318919011296825871681903664e+00;2.506675422786486251425230875611e-16;6.740633654496432277711811095397e-18;1.978347603153875992610917847192e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.506738190036472308922456429732e-11
8.000000000000000000000000000000e+00;2.680487173982133807372072592523e-06;5.567237701208400534221010236280e-05;1.718136022839227640451307416847e-21;1.999997407044873831694076216081e+00;1.549141695498506887673784149229e+00;2.506675422786486251425230875611e-16;6.740711040037240779010857360233e-18;1.996533856706234323033933436564e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.557589279396981232682517503496e-11
9.000000000000000000000000000000e+00;2.680624196036762400135750744612e-06;5.567469803704204364376909031087e-05;1.718229348298778127398020257184e-21;1.999993898252530932779791328358e+00;1.585473350529963632027374842437e+00;2.506675422786486251425230875611e-16;6.740789137201917612570788793079e-18;1.950867364185807706692104418478e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.430697570568247235128992810146e-11
1.000000000000000000000000000000e+01;2.680764255806234607246813991810e-06;5.567696604511578289779805128745e-05;1.718320543236802976660705111225e-21;1.999992616370987796869940211764e+00;1.551218129082116536920921134879e+00;2.506675422786486251425230875611e-16;6.740865448295088007474856334731e-18;1.994030460143771822233583340678e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.551078311117570166568222292391e-11
1.100000000000000000000000000000e+01;2.680903974179708463057830031273e-06;5.567928430634863905951403850736e-05;1.718413760063592975642806601618e-21;1.999994049610809287997881256160e+00;1.555140345593593931283749043359e+00;2.506675422786486251425230875611e-16;6.740943448021894514267054472449e-18;1.989082711741952800877123938572e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.537535090796156334293220227436e-11
1.200000000000000000000000000000e+01;2.681041242213324119554769542351e-06;5.568159688909748571573193887119e-05;1.718506749814828624925259280079e-21;1.999993436811430935762246008380e+00;1.583035775609508144512460603437e+00;2.506675422786486251425230875611e-16;6.741021254454010184909710774290e-18;1.954113892083509880953943668724e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.440409100718967015552781539186e-11
1.300000000000000000000000000000e+01;2.681181993659017951704692794834e-06;5.568386888749052364248892654786e-05;1.718598108875887063453588382503e-21;1.999978164463031005126936179295e+00;1.543999886210014160781156533631e+00;2.506675422786486251425230875611e-16;6.741097693256520408876671360188e-18;2.003615462779273004908370259258e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.578453036517484138766745319810e-11
1.400000000000000000000000000000e+01;2.681322178257150140703911692097e-06;5.568619851400094110556449056304e-05;1.718691786470799944421625342031e-21;1.999988093132030186893643985968e+00;1.550368639360222289269586326554e+00;2.506675422786486251425230875611e-16;6.741176068651946246193681184266e-18;1.995458392795215328986008218592e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.555974609381182830166335474880e-11
1.500000000000000000000000000000e+01;2.681462966489525529689566876734e-06;5.568851873049878093476644513871e-05;1.718785086940112785655221972953e-21;1.999989193466201076176957940334e+00;1.543852890638553798652310433681e+00;2.506675422786486251425230875611e-16;6.741254125213519338976636741951e-18;2.003962509415182571012679219047e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.579885187039236584072705217737e-11
1.600000000000000000000000000000e+01;2.681601501133786865104001798099e-06;5.569084890979597796470401682711e-05;1.718878789303126101160920642845e-21;1.999986085651491940495816379553e+00;1.569104044882836390684133220930e+00;2.506675422786486251425230875611e-16;6.741332514679374889862759575301e-18;1.971798865624129371443978842038e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.490557635299024004416161455556e-11
1.700000000000000000000000000000e+01;2.681742084532638318818869097027e-06;5.569314176263437697134497939011e-05;1.718970991917680294856121278301e-21;1.999992807808922190559997034143e+00;1.546363296382316621091490560502e+00;2.506675422786486251425230875611e-16;6.741409646233381031765420030471e-18;2.000871700126160073564046334993e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.571741562198475156770434911944e-11
1.800000000000000000000000000000e+01;2.681881188278368112666181707904e-06;5.569546849609292784189645830750e-05;1.719064558235036226193046043057e-21;1.999972141119870983061446167994e+00;1.562962006916910784326546490774e+00;2.506675422786486251425230875611e-16;6.741487915286357073981535073629e-18;1.979725534917582274193172467425e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.513087058045644890747515303253e-11
1.900000000000000000000000000000e+01;2.682020783727884222772579539407e-06;5.569777071289387410275850687214e-05;1.719157139898277776550990371632e-21;1.999988014211859344015920214588e+00;1.557576798955089714127097977325e+00;2.506675422786486251425230875611e-16;6.741565357397233120086734817681e-18;1.986636640506783724505982663411e-06;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.532561604639029248145817507214e-11
