# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound
0.000000000000000000000000000000e+00;8.079874043649382109322232281556e-02;5.298185733961111726353365725117e-02;1.217543692344094397383806859023e-18;2.000000000000000000000000000000e+00;1.473881604991301053075858362718e+00;2.645453300864630818978184834123e-16;1.612473708698384692840123542079e-17;1.997064424238238506542630901208e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.290409121150148682869232552584e-05
1.000000000000000000000000000000e+00;8.174330178230013177476109831332e-02;5.311117662476763645607036323781e-02;1.230193250894718520153948372785e-18;2.000000000000000000000000000000e+00;1.465135988238959185991916456260e+00;2.645453300864630818978184834123e-16;1.613705658250108324151571652321e-17;2.013888777071636774357310528671e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.348000127084449623754425218181e-05
2.000000000000000000000000000000e+00;8.268073450225398024482359460308e-02;5.323821100976842274343781014068e-02;1.242955441391069456628463441966e-18;2.000000000000000000000000000000e+00;1.484392440989094730241504294099e+00;2.645453300864630818978184834123e-16;1.614920553944780610590535214196e-17;1.992517819250541177139579573918e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.303904205099195919232216156480e-05
3.000000000000000000000000000000e+00;8.364369420486397754821439320949e-02;5.336058320612329514132099461676e-02;1.255586959425769104220292520671e-18;1.998660082621468436769873733283e+00;1.453801070753351964981447963510e+00;2.645453300864630818978184834123e-16;1.616095663177157154172971455799e-17;2.040488422360500330582366856902e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.444082612124936476584100009113e-05
4.000000000000000000000000000000e+00;8.461746442707375470693165198099e-02;5.348251383696234900755328567357e-02;1.268526917719888726144319360641e-18;1.998676658194226130049742096162e+00;1.445316452473080826024443013011e+00;2.645453300864630818978184834123e-16;1.617271626898400894761836167542e-17;2.057139843327246940540842246037e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.501050506765802882575000509746e-05
5.000000000000000000000000000000e+00;8.558638175977847928344033334724e-02;5.360199302921193897919494020243e-02;1.281575665953968444266375093564e-18;1.998679380493381341210579194012e+00;1.460097429182082073850779124768e+00;2.645453300864630818978184834123e-16;1.618429344611395035086671114442e-17;2.040861157709204353610799032026e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.469711277455908168387138656996e-05
6.000000000000000000000000000000e+00;8.657781929592968384046258734088e-02;5.371713043605545745418083924960e-02;1.294523071232696513850711374344e-18;1.996671489225999573946523923951e+00;1.435625565458197305801490983868e+00;2.645453300864630818978184834123e-16;1.619550478847267260409918244474e-17;2.082200253371658486140072241710e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.592491130217655829950235135684e-05
7.000000000000000000000000000000e+00;8.756780842387497376666516402111e-02;5.383114395244581462662836202071e-02;1.307734029280327737064715352451e-18;1.992931127261596602195936611679e+00;1.447599657758330327084195232601e+00;2.645453300864630818978184834123e-16;1.620666463293585822707555373206e-17;2.073243619100038383218365112270e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.580253785413195172747380379263e-05
8.000000000000000000000000000000e+00;8.856110014234003235955583477335e-02;5.394122319932138226450391016442e-02;1.320888076972888779742104298128e-18;1.992924580684070967606658086879e+00;1.449762042696387087659104508930e+00;2.645453300864630818978184834123e-16;1.621749917862863174792668543644e-17;2.074391347742654632263503700074e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.594760334566382654853874956125e-05
9.000000000000000000000000000000e+00;8.956838818408735525267161392549e-02;5.404795246648960715951659494749e-02;1.334048350377822346848260388419e-18;1.994046155871671555104285289417e+00;1.435559191219305530395899950236e+00;2.645453300864630818978184834123e-16;1.622806540863002372308979883696e-17;2.097878952245561985645583291671e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.669303094570857514148884415128e-05
1.000000000000000000000000000000e+01;9.058219269225087355579262293759e-02;5.415244991948704733619734952299e-02;1.347355659720179844872173492781e-18;1.994623246306688191253897457500e+00;1.432502760667392127658104072907e+00;2.645453300864630818978184834123e-16;1.623847491055759488947049684186e-17;2.105810351169021005929282708280e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.701739479080893737436910861938e-05
1.100000000000000000000000000000e+01;9.160336626403692283915347616130e-02;5.425389161438082252786330172967e-02;1.360710127054016877559328060662e-18;1.993596125585003875357870128937e+00;1.429297733456938557239368492446e+00;2.645453300864630818978184834123e-16;1.624864678846901144789927829272e-17;2.115575359298018601889035394947e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.738909812270473367705470035816e-05
1.200000000000000000000000000000e+01;9.263818538885328079945935542128e-02;5.435235241253470045430518098328e-02;1.374122298347857950972290109000e-18;1.990553914112968669769543339498e+00;1.418813304002190189834209377295e+00;2.645453300864630818978184834123e-16;1.625858903505858242728534064837e-17;2.138339403933340720359579378851e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.811188843009716296049427253223e-05
1.300000000000000000000000000000e+01;9.368864661797063342341118641343e-02;5.444838899942081728022813535972e-02;1.387673506799268962210779167914e-18;1.985718949001015198874142697605e+00;1.407122571282702239159334567375e+00;2.645453300864630818978184834123e-16;1.626835905981184254237380072445e-17;2.165174060416464544426284888345e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.894511974650556372081963707465e-05
1.400000000000000000000000000000e+01;9.473487358674710645534133846013e-02;5.454209470391283010037852818641e-02;1.401388301440696020021375329310e-18;1.987024646634714120096987244324e+00;1.417783977612168122561797645176e+00;2.645453300864630818978184834123e-16;1.627796843942015087733080004622e-17;2.151176206109338667066266381767e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.866482817920971957331710555650e-05
1.500000000000000000000000000000e+01;9.579635749033939273733295749480e-02;5.463170165070689587860641722727e-02;1.415006625219653487362072533849e-18;1.985853032834359765956833143719e+00;1.403896595712635253505595755996e+00;2.645453300864630818978184834123e-16;1.628723596128057596038005476189e-17;2.177308625945411583307853575775e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.947503762708015133528136053620e-05
1.600000000000000000000000000000e+01;9.685895735556865338011789390293e-02;5.471888720386905435866253810673e-02;1.428781655819892086634229050935e-18;1.990379438598122385783995014208e+00;1.404735537690957603018659938243e+00;2.645453300864630818978184834123e-16;1.629633508404189584825612955141e-17;2.174524479874237296861405610571e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.949377986814521505681482849148e-05
1.700000000000000000000000000000e+01;9.791057169706171570133790282853e-02;5.480246956774895844555217649940e-02;1.442529033316647785939219874775e-18;1.990418362593913581548576985369e+00;1.424727321979387228978453094896e+00;2.645453300864630818978184834123e-16;1.630514305233508492292547733464e-17;2.147244493448381523481582888735e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.883715050336072957017086171305e-05
1.800000000000000000000000000000e+01;9.899074856465973903940636091647e-02;5.488161183416448429817080523208e-02;1.456092897407853349042713479554e-18;1.980125158748374358808064243931e+00;1.399377211584745150929620649549e+00;2.645453300864630818978184834123e-16;1.631356899154476436589432636632e-17;2.200680064513473553622358025450e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.038843453590625898891319778272e-05
1.900000000000000000000000000000e+01;1.000824142391901760973382806696e-01;5.495926467090437445017769846345e-02;1.469982418994430843627948463766e-18;1.984824721647865608531446923735e+00;1.386325864646725136708482750691e+00;2.645453300864630818978184834123e-16;1.632192773377082865108811724809e-17;2.219273960610777460256137771921e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.098483248922697235036224916449e-05
2.000000000000000000000000000000e+01;1.011739178036854397424448848142e-01;5.503406216689572805211838613104e-02;1.483975780276544379473536426488e-18;1.980690929553015511288549532765e+00;1.394228864232939901768304480356e+00;2.645453300864630818978184834123e-16;1.633007589784568828168340734469e-17;2.214309270793714083669367909124e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.093121703279740387221297126530e-05
2.100000000000000000000000000000e+01;1.022619207352081366346752133722e-01;5.510521366760419426089612215947e-02;1.497923073344564028192167379010e-18;1.985743288347100454771521071962e+00;1.399772026419536352648265165044e+00;2.645453300864630818978184834123e-16;1.633792711414012784598771871749e-17;2.202773117522642109394892528940e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.069214165116990712710645650141e-05
2.200000000000000000000000000000e+01;1.033644996949352329318472243358e-01;5.517258307775895626035023155964e-02;1.511781978778824134295015757226e-18;1.980737131672153816808190640586e+00;1.389181525564458841159876101301e+00;2.645453300864630818978184834123e-16;1.634546393892801463631422909878e-17;2.227896266261855488799437097214e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.145939591948057251647591359145e-05
2.300000000000000000000000000000e+01;1.044629963925309129590957013534e-01;5.523729828444493700212447606646e-02;1.525782205994999664388153727201e-18;1.978286278291749633595486557169e+00;1.400348373930692558175792328257e+00;2.645453300864630818978184834123e-16;1.635281219200072482364752822998e-17;2.215463957575885753370492636805e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.118812173152801290806901413077e-05
2.400000000000000000000000000000e+01;1.055862067900057155167559130859e-01;5.529827503827733359287321945885e-02;1.539686321058653194637384910777e-18;1.976264408343512135601827139908e+00;1.375009266397966056771906551148e+00;2.645453300864630818978184834123e-16;1.635984827729434824674578304161e-17;2.261092870341402383260742681159e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.251726771561342903792135583529e-05
2.500000000000000000000000000000e+01;1.067228831184604681547867244262e-01;5.535707534606686130995711891956e-02;1.553857669986622707712512687664e-18;1.967966837131837287699909211369e+00;1.368374393586206050343889728538e+00;2.645453300864630818978184834123e-16;1.636675349991121791112723826105e-17;2.284062130980986805167676223505e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.321949973990624149083883409617e-05
